exercicio;numero_patrimonio;descricao_bem;codigo_area_carga;valor_atual;situacao_bem
2025;419232;Notebook;9001;4.360,30;ATIVO
2025;212663;Estação de trabalho;1201;4.151,27;ATIVO
2025;509099;Cadeira giratória com braços;1201;934,54;Ativo
2025;422.051;Estação de trabalho;9002;5.002,03;ATIVO
2025;236391;Cadeira giratória com braços;1701;669,23;ATIVO
2025;206845;Impressora multifuncional;1401;1.983,01;ATIVO
2025;311076;Longarina 3 lugares;1202;715,13;ATIVO
2025;580117;Mesa de escritório em L;1701;1.163,81;ATIVO
2025;00923127;Mesa de escritório em L;1502;1.232,92;ATIVO
2025;262027;Cadeira giratória com braços;1601;719.23;ATIVO
2025;211556;Cadeira giratória com braços;1302;539,53;ATIVO
2025;104822;Cadeira giratória com braços;1101;451,95;Ativo
2025;115330;Mesa de escritório em L;1201;911,60;Ativo
2025;557073;Estação de trabalho;9002;4.065,63;ATIVO
2025;742198;Gaveteiro volante;1601;605.29;ATIVO
2025;898693;Armário de aço 2 portas;1501;1.078,20;ATIVO
2025;781263;Nobreak 1500VA;1101;897,06;ATIVO
2025;00969989;Mesa de escritório em L;1302;794,33;ATIVO
2025;101823;Cadeira giratória com braços;1601;716,74;ATIVO
2025;299399;Monitor LED 24 polegadas;1301;1.387,67;ATIVO
2025;208984;Nobreak 1500VA;1701;1.034,00;ATIVO
2025;844046;Estação de trabalho;1501;4.547,07;ATIVO
2025;753377;Estação de trabalho;1502;3.111,32;ATIVO
2025;635224;Cadeira giratória com braços;1302;736,60;ATIVO
2025;609257;Monitor LED 24 polegadas;9002;1.166,56;Ativo
2025;452939;Monitor LED 24 polegadas;1302;1.113,71;ATIVO
2025;347319;Estação de trabalho;9001;5.047,61;ATIVO
2025;186.635;Armário de aço 2 portas;1202;886,28;ATIVO
2025;508091;Armário de aço 2 portas;1301;1.885,43;ATIVO
2025;496968;Longarina 3 lugares;1301;866.94;ATIVO
2025;937263;Gaveteiro volante;9002;278,76;ATIVO
2025;648512;Mesa de escritório em L;1201;1.593,02;Ativo
2025;157.282;Monitor LED 24 polegadas;1401;1030.98;ATIVO
2026;802159;Gaveteiro volante;1301;393,20;ATIVO
2026;132390;Mesa de escritório em L;9002;417,26;ATIVO
2026;824612;Notebook;9001;3.689,09;Ativo
2026;00336401;Nobreak 1500VA;1501;688,53;ATIVO
2026;795388;Gaveteiro volante;9002;255,82;ATIVO
2026;207415;Nobreak 1500VA;1101;607,08;ATIVO
2026;584540;Cadeira giratória com braços;9002;714.25;Ativo
2026;767303;Condicionador de ar split;1502;3.661,58;ATIVO
2026;00200984;Notebook;9001;2.849,10;Ativo
2026;772099;Notebook;1501;4844.15;ATIVO
2026;339352;Cadeira giratória com braços;1701;614,23;ATIVO
2026;156360;Cadeira giratória com braços;1201;338,37;Ativo
2026;00766150;Monitor LED 24 polegadas;9001;989,52;ATIVO
2026;181371;Gaveteiro volante;1502;243,33;Ativo
2026;934898;Notebook;9001;2.991,39;ATIVO
2026;645992;Monitor LED 24 polegadas;1701;1.112,01;Ativo
2026;899471;Nobreak 1500VA;1201;557,81;ATIVO
2026;374408;Cadeira giratória com braços;9002;822,55;ATIVO
2026;664.843;Notebook;9001;5.647,23;ATIVO
2026;218366;Estação de trabalho;1202;2.805,77;ATIVO
2026;704783;Monitor LED 24 polegadas;1102;936,42;ATIVO
2026;171169;Impressora multifuncional;1101;1.903,51;ATIVO
2026;221194;Condicionador de ar split;1701;2.390,53;Ativo
2026;555221;Cadeira giratória com braços;1701;579,89;ATIVO
2026;227852;Cadeira giratória com braços;1401;683,50;ATIVO
2026;205775;Armário de aço 2 portas;1201;716,27;ATIVO
2026;554157;Nobreak 1500VA;1401;1057.33;ATIVO
2026;989837;Cadeira giratória com braços;1101;617,60;ATIVO
2026;154624;Armário de aço 2 portas;9002;1.562,27;ATIVO
2026;325522;Impressora multifuncional;1101;3.493,83;ATIVO
2026;585116;Mesa de escritório em L;1201;928,48;Ativo
2026;285787;Monitor LED 24 polegadas;1301;659,08;ATIVO
2026;780465;Monitor LED 24 polegadas;1202;1.178,90;ATIVO
2026;575933;Notebook;9001;5.693,28;Ativo
2026;994401;Nobreak 1500VA;9001;446.21;ATIVO
2026;949035;Impressora multifuncional;1101;1.904,40;ATIVO
2026;206782;Scanner de mesa;1102;1641.44;ATIVO
2026;529322;Impressora multifuncional;9001;1.408,77;ATIVO
2026;700839;Mesa de escritório em L;1301;1.036,09;ATIVO
2026;121925;Monitor LED 24 polegadas;1101;727,14;ATIVO
2026;191.833;Cadeira giratória com braços;1301;638,48;Ativo
2026;118016;Nobreak 1500VA;1401;996,75;ATIVO
2026;822822;Mesa de escritório em L;1701;1.287,05;ATIVO
2026;00458904;Estação de trabalho;1701;4.306,72;ATIVO
2026;301288;Scanner de mesa;1501;2.181,22;Ativo
2026;645020;Estação de trabalho;9001;3.576,38;ATIVO
2026;842493;Notebook;9002;5.688,22;ATIVO
2026;675286;Gaveteiro volante;9002;380,38;ATIVO
2026;359132;Cadeira giratória com braços;1102;667,49;ATIVO
2026;743230;Cadeira giratória com braços;1501;732,36;ATIVO
2026;258.299;Cadeira giratória com braços;1301;330,70;ATIVO
2026;991462;Mesa de escritório em L;1301;469,01;ATIVO
2026;243.073;Notebook;9002;5.335,34;ATIVO
2026;852563;Estação de trabalho;1201;4.078,15;Ativo
2026;141456;Gaveteiro volante;9002;599.86;ATIVO
2026;173867;Notebook;1201;5.218,73;ATIVO
2026;895850;Cadeira giratória com braços;1302;663,00;ATIVO
2026;510114;Monitor LED 24 polegadas;1302;1.139,50;ATIVO
2026;765871;Nobreak 1500VA;1302;803,36;ATIVO
2026;334115;Scanner de mesa;1302;837,06;ATIVO
2026;996030;Armário de aço 2 portas;1101;1.086,18;Ativo
2026;490953;Mesa de escritório em L;1701;1.338,93;Ativo
2026;376766;Mesa de escritório em L;9001;491,54;ATIVO
2026;666359;Longarina 3 lugares;1201;371,49;ATIVO
2026;693868;Cadeira giratória com braços;1101;448.90;ATIVO
2026;613775;Impressora multifuncional;1302;1.181,30;ATIVO
2026;853451;Mesa de escritório em L;1201;523,21;Ativo
2026;00229701;Mesa de escritório em L;1102;1.064,67;ATIVO
2026;825415;Nobreak 1500VA;9001;754.62;ATIVO
2026;378159;Notebook;9002;2730.40;ATIVO
2026;616396;Notebook;9001;5.527,06;ATIVO
2026;894324;Longarina 3 lugares;1101;992,61;ATIVO
2026;973153;Monitor LED 24 polegadas;1302;676.05;ATIVO
2026;915637;Monitor LED 24 polegadas;9001;786,80;ATIVO
2026;336488;Cadeira giratória com braços;1201;782,37;ATIVO
2026;177149;Nobreak 1500VA;1301;1.077,93;ATIVO
2026;328782;Notebook;1102;4.544,00;ATIVO
2026;995773;Scanner de mesa;1102;1.362,25;ATIVO
2026;758616;Longarina 3 lugares;1301;622,03;ATIVO
2026;163467;Notebook;9001;3.775,90;Ativo
2026;829910;Armário de aço 2 portas;1502;1.631,95;ATIVO
2026;105613;Impressora multifuncional;9001;2.828,18;ATIVO
2026;878356;Monitor LED 24 polegadas;1501;879,63;ATIVO
2026;551875;Cadeira giratória com braços;1202;841,53;ATIVO
2026;623840;Monitor LED 24 polegadas;1201;628,45;ATIVO
2026;790607;Gaveteiro volante;1501;254,04;ATIVO
2026;264092;Monitor LED 24 polegadas;9001;1.170,05;ATIVO
2026;522822;Monitor LED 24 polegadas;1502;875.80;ATIVO
2026;957099;Notebook;1101;4.591,22;ATIVO
2026;760278;Cadeira giratória com braços;1302;515,13;ATIVO
2026;432112;Longarina 3 lugares;1601;392,04;ATIVO
2026;763170;Cadeira giratória com braços;1301;324,59;Ativo
2026;680.200;Cadeira giratória com braços;1101;294,37;ATIVO
2026;333932;Estação de trabalho;9002;2.766,25;ATIVO
2026;821.391;Mesa de escritório em L;1501;1.243,38;ATIVO
2026;757384;Nobreak 1500VA;1502;481,69;ATIVO
2026;145609;Monitor LED 24 polegadas;9001;1.026,24;ATIVO
2026;421435;Nobreak 1500VA;1302;978,90;ATIVO
2026;594747;Nobreak 1500VA;1401;914,57;ATIVO
2026;957052;Mesa de escritório em L;1501;668,18;Ativo
2026;588741;Nobreak 1500VA;1101;459.24;ATIVO
2026;150206;Nobreak 1500VA;1502;1032.97;ATIVO
2026;475386;Gaveteiro volante;1701;293.54;ATIVO
2026;143935;Nobreak 1500VA;1101;841,30;ATIVO
2026;932303;Estação de trabalho;1101;4362.84;ATIVO
2026;337629;Impressora multifuncional;1601;1.662,59;ATIVO
2026;126416;Impressora multifuncional;9001;2021.49;ATIVO
2026;171292;Condicionador de ar split;9002;3783.35;ATIVO
2026;578220;Impressora multifuncional;1502;1537.58;ATIVO
2026;206.845;Impressora multifuncional;1401;1.744,20;ATIVO
2026;850080;Notebook;9001;5.450,13;ATIVO
2026;249936;Cadeira giratória com braços;1101;357,92;Ativo
2026;817100;Armário de aço 2 portas;1201;520.87;ATIVO
2026;126853;Monitor LED 24 polegadas;1201;1.168,91;ATIVO
2026;347481;Estação de trabalho;1701;3.180,38;ATIVO
2026;796226;Mesa de escritório em L;1501;1.344,36;ATIVO
2026;549399;Monitor LED 24 polegadas;1501;1.058,70;ATIVO
2026;190510;Armário de aço 2 portas;1601;1.358,33;Ativo
2026;548604;Estação de trabalho;9001;3.196,02;ATIVO
2026;178268;Cadeira giratória com braços;1302;506,30;ATIVO
2026;296882;Notebook;9001;2.908,38;ATIVO
2026;596984;Mesa de escritório em L;1301;409,68;ATIVO
2026;768041;Monitor LED 24 polegadas;1501;885,98;Ativo
2026;241544;Monitor LED 24 polegadas;1401;993,16;ATIVO
2026;940341;Longarina 3 lugares;1401;683,12;ATIVO
2026;264709;Gaveteiro volante;9002;266,50;Ativo
2026;212646;Monitor LED 24 polegadas;1301;1.156,89;ATIVO
2026;114932;Scanner de mesa;1102;1.252,01;ATIVO
2026;905355;Estação de trabalho;1101;2.649,68;ATIVO
2026;242022;Mesa de escritório em L;1101;1.060,35;ATIVO
2026;335576;Estação de trabalho;1201;3.766,42;ATIVO
2026;703303;Notebook;1401;5.204,31;ATIVO
2026;667299;Nobreak 1500VA;1502;940.44;ATIVO
2026;284904;Longarina 3 lugares;1202;624,85;Ativo
2026;380029;Gaveteiro volante;1102;441.34;ATIVO
2026;695593;Cadeira giratória com braços;1102;779,26;ATIVO
2026;629255;Monitor LED 24 polegadas;9001;686,42;Ativo
2026;332344;Monitor LED 24 polegadas;1601;762,42;Ativo
2026;254.276;Nobreak 1500VA;1102;861,48;ATIVO
2025;842159;Cadeira giratória com braços;9002;368,15;ATIVO
2026;365061;Cadeira giratória com braços;9002;234,78;ATIVO
2026;248917;Estação de trabalho;1102;3091.21;ATIVO
2026;00886904;Nobreak 1500VA;9001;648,06;ATIVO
2026;121147;Estação de trabalho;9001;3.101,32;ATIVO
2026;140118;Notebook;1101;4.568,50;ATIVO
2026;588165;Cadeira giratória com braços;9002;713,29;ATIVO
2026;212779;Cadeira giratória com braços;1102;661,73;ATIVO
2026;687336;Nobreak 1500VA;9001;1.146,97;ATIVO
2026;926441;Cadeira giratória com braços;9002;489,73;ATIVO
2026;286306;Mesa de escritório em L;1102;1.432,96;ATIVO
2026;361275;Cadeira giratória com braços;1301;608,23;ATIVO
2026;996386;Gaveteiro volante;1201;204,25;Ativo
2026;494848;Gaveteiro volante;1401;421,80;Ativo
2026;295534;Cadeira giratória com braços;1501;653,73;ATIVO
2026;280665;Nobreak 1500VA;1601;919,11;Ativo
2026;397764;Estação de trabalho;9001;2.867,63;ATIVO
2026;425916;Monitor LED 24 polegadas;9001;590,47;ATIVO
2026;538638;Longarina 3 lugares;1201;466,19;Ativo
2026;459.173;Cadeira giratória com braços;9002;619,37;ATIVO
2026;00692399;Nobreak 1500VA;1101;499,59;ATIVO
2026;312107;Nobreak 1500VA;9002;858,27;ATIVO
2026;321198;Scanner de mesa;1502;1.733,10;ATIVO
2026;516763;Monitor LED 24 polegadas;1601;744,46;ATIVO
2026;677486;Monitor LED 24 polegadas;9001;778.47;ATIVO
2026;367137;Monitor LED 24 polegadas;1201;1.076,60;ATIVO
2026;688849;Armário de aço 2 portas;1501;1255.84;ATIVO
2026;180123;Estação de trabalho;9001;2.900,55;Ativo
2026;469555;Cadeira giratória com braços;1201;369,58;ATIVO
2026;528988;Mesa de escritório em L;1202;932,33;ATIVO
2026;723874;Notebook;1302;3.196,28;ATIVO
2026;445184;Notebook;9001;3.841,18;ATIVO
2026;740387;Gaveteiro volante;1301;215,28;ATIVO
2026;514580;Notebook;9001;5.886,90;Ativo
2026;263802;Mesa de escritório em L;1601;1.262,94;ATIVO
2026;709301;Cadeira giratória com braços;1102;713,86;ATIVO
2026;616489;Estação de trabalho;1401;3.827,22;ATIVO
2026;602925;Gaveteiro volante;9002;379,85;ATIVO
2026;470669;Monitor LED 24 polegadas;1202;696,64;ATIVO
2025;507366;Impressora multifuncional;9002;3.463,75;ATIVO
2026;858365;Monitor LED 24 polegadas;1101;707.07;ATIVO
2026;154194;Gaveteiro volante;1502;198,06;ATIVO
2026;00966935;Notebook;9001;4.744,36;ATIVO
2026;314394;Monitor LED 24 polegadas;1401;1.183,29;ATIVO
2026;391407;Monitor LED 24 polegadas;9001;619,99;ATIVO
2026;00215069;Armário de aço 2 portas;1101;1.570,69;ATIVO
2026;810905;Cadeira giratória com braços;1301;529,49;ATIVO
2026;896299;Gaveteiro volante;1202;589,75;ATIVO
2026;354910;Longarina 3 lugares;9002;912,55;ATIVO
2026;939378;Estação de trabalho;1501;3576.45;ATIVO
2026;692480;Nobreak 1500VA;1301;610,61;ATIVO
2026;368267;Armário de aço 2 portas;9002;747,69;ATIVO
2026;565.179;Armário de aço 2 portas;1101;675,68;ATIVO
2026;124026;Scanner de mesa;1202;1.888,48;ATIVO
2026;00181106;Monitor LED 24 polegadas;1202;732,59;ATIVO
2026;780557;Monitor LED 24 polegadas;9001;832,51;ATIVO
2026;105862;Estação de trabalho;9001;3.739,63;ATIVO
2026;480776;Notebook;9001;5.308,28;ATIVO
2026;718887;Mesa de escritório em L;9002;878.40;ATIVO
2026;269032;Monitor LED 24 polegadas;1601;1.106,93;ATIVO
2026;162368;Estação de trabalho;1102;3.727,56;ATIVO
2026;456653;Gaveteiro volante;9002;271,90;ATIVO
2026;563785;Gaveteiro volante;1302;607,35;ATIVO
2026;211295;Impressora multifuncional;1401;2.693,13;ATIVO
2026;988842;Cadeira giratória com braços;1401;356,75;ATIVO
2026;323424;Monitor LED 24 polegadas;9002;716,48;ATIVO
2026;531798;Estação de trabalho;1302;4.606,69;ATIVO
2026;386938;Cadeira giratória com braços;9002;315.52;ATIVO
2026;678700;Notebook;9001;3.011,55;ATIVO
2026;680684;Armário de aço 2 portas;1601;1.229,48;ATIVO
2026;998453;Notebook;9001;3.120,96;ATIVO
2026;876140;Scanner de mesa;1201;1901.64;ATIVO
2026;00433116;Nobreak 1500VA;9001;915,21;ATIVO
2026;264281;Estação de trabalho;9001;4.033,08;ATIVO
2026;822.660;Cadeira giratória com braços;1101;236,53;Ativo
2026;177542;Monitor LED 24 polegadas;1301;678,00;ATIVO
2026;998769;Armário de aço 2 portas;1201;755,75;Ativo
2026;348.913;Mesa de escritório em L;1401;964,38;ATIVO
2026;158846;Monitor LED 24 polegadas;1201;1.058,87;Ativo
2026;00688953;Longarina 3 lugares;1301;502.56;Ativo
2026;535.231;Mesa de escritório em L;1202;839,54;ATIVO
2026;525475;Impressora multifuncional;1302;2.708,96;ATIVO
2026;230758;Impressora multifuncional;1101;1.761,49;ATIVO
2026;915844;Monitor LED 24 polegadas;9001;806,07;ATIVO
2026;731875;Longarina 3 lugares;9002;412,16;ATIVO
2026;378040;Cadeira giratória com braços;1501;354,03;ATIVO
2026;261102;Armário de aço 2 portas;1301;1.350,43;Ativo
2026;655024;Estação de trabalho;1202;3.103,96;ATIVO
2026;243188;Monitor LED 24 polegadas;1202;1.126,20;ATIVO
2026;493293;Condicionador de ar split;9002;2.894,64;ATIVO
2026;127167;Gaveteiro volante;1301;488,12;ATIVO
2026;444246;Cadeira giratória com braços;1101;753,23;ATIVO
2026;353532;Cadeira giratória com braços;1101;815,71;ATIVO
2026;652892;Estação de trabalho;1202;3.675,98;Ativo
2026;497216;Armário de aço 2 portas;1401;1.524,83;Ativo
2026;182356;Notebook;1301;5889.97;ATIVO
2026;529660;Nobreak 1500VA;9002;644,70;ATIVO
2026;592698;Gaveteiro volante;1701;208,98;ATIVO
2026;829127;Condicionador de ar split;1102;3.999,35;ATIVO
2026;883100;Condicionador de ar split;1701;2.145,14;ATIVO
2026;357325;Nobreak 1500VA;1202;429,90;Ativo
2026;320212;Estação de trabalho;9002;2.817,13;ATIVO
2026;509099;Cadeira giratória com braços;1201;858,30;Ativo
2026;00534785;Notebook;1502;4.310,73;ATIVO
2026;111707;Estação de trabalho;1201;3.499,30;ATIVO
2026;971134;Notebook;9001;3.760,12;ATIVO
2026;893048;Cadeira giratória com braços;9001;279,61;ATIVO
2026;688869;Condicionador de ar split;1401;4033.97;ATIVO
2026;849228;Cadeira giratória com braços;9002;266,18;ATIVO
2026;147268;Monitor LED 24 polegadas;1101;1.193,86;ATIVO
2026;202732;Longarina 3 lugares;1401;848,55;ATIVO
2026;651058;Nobreak 1500VA;1202;737,45;ATIVO
2026;627801;Nobreak 1500VA;9001;1.047,90;ATIVO
2026;888109;Mesa de escritório em L;9002;882,62;ATIVO
2026;775777;Impressora multifuncional;1102;3.336,21;ATIVO
2026;543438;Mesa de escritório em L;9001;728,82;ATIVO
2026;701437;Cadeira giratória com braços;1101;666,36;ATIVO
2026;839986;Impressora multifuncional;1201;2.508,81;ATIVO
2026;228207;Monitor LED 24 polegadas;9001;857,45;ATIVO
2026;696413;Cadeira giratória com braços;1401;762,65;Ativo
2026;401945;Mesa de escritório em L;1401;565,13;ATIVO
2026;827665;Mesa de escritório em L;1302;595,29;ATIVO
2026;833076;Mesa de escritório em L;1501;1.097,43;ATIVO
2026;995.181;Longarina 3 lugares;1101;769.45;ATIVO
2026;295933;Mesa de escritório em L;1701;769,52;ATIVO
2026;654901;Condicionador de ar split;1502;3.535,72;ATIVO
2026;154619;Armário de aço 2 portas;9002;896,58;ATIVO
2026;483248;Cadeira giratória com braços;1601;456,60;ATIVO
2026;103271;Gaveteiro volante;9002;251,46;ATIVO
2026;603579;Notebook;1701;5.360,81;ATIVO
2026;569887;Monitor LED 24 polegadas;1102;1.151,96;Ativo
2026;698154;Estação de trabalho;1201;2.616,88;Ativo
2026;658102;Mesa de escritório em L;9002;896,08;ATIVO
2026;632969;Armário de aço 2 portas;1301;612,73;ATIVO
2026;378377;Gaveteiro volante;1102;573,18;ATIVO
2026;618378;Nobreak 1500VA;1101;846,54;ATIVO
2026;399754;Longarina 3 lugares;1102;740,30;ATIVO
2026;00168110;Monitor LED 24 polegadas;1201;986,62;ATIVO
2026;326.604;Longarina 3 lugares;1302;638,06;ATIVO
2026;718155;Gaveteiro volante;1301;511,81;ATIVO
2026;673816;Cadeira giratória com braços;1202;719,00;ATIVO
2026;686770;Monitor LED 24 polegadas;9001;1.123,03;ATIVO
2026;00520754;Scanner de mesa;9001;818.91;ATIVO
2026;755909;Estação de trabalho;1501;2931.68;ATIVO
2026;294898;Cadeira giratória com braços;9002;348,14;ATIVO
2026;825092;Estação de trabalho;9001;2.689,74;ATIVO
2026;827138;Cadeira giratória com braços;1501;293,55;Ativo
2026;530480;Condicionador de ar split;1302;3.457,19;ATIVO
2026;222999;Monitor LED 24 polegadas;9001;817.05;ATIVO
2026;727452;Estação de trabalho;1401;4.166,83;ATIVO
2026;831802;Impressora multifuncional;1201;3.284,37;ATIVO
2026;185698;Estação de trabalho;1102;2.950,10;ATIVO
2026;889562;Monitor LED 24 polegadas;1101;914,24;ATIVO
2026;144201;Estação de trabalho;9001;4.730,62;ATIVO
2026;904353;Monitor LED 24 polegadas;1502;560,77;Ativo
2026;225787;Monitor LED 24 polegadas;1701;566,29;ATIVO
2026;840759;Mesa de escritório em L;1201;966,43;ATIVO
2026;786581;Estação de trabalho;9001;3.813,79;ATIVO
2026;745691;Monitor LED 24 polegadas;9002;763,52;ATIVO
2026;346474;Cadeira giratória com braços;1301;631,58;ATIVO
2026;421271;Longarina 3 lugares;1101;719.60;Ativo
2026;286752;Armário de aço 2 portas;9002;1.393,87;ATIVO
2026;866296;Scanner de mesa;1202;1.562,62;ATIVO
2026;180490;Monitor LED 24 polegadas;1202;1.217,59;ATIVO
2026;400182;Monitor LED 24 polegadas;9001;1.075,29;ATIVO
2026;563193;Estação de trabalho;1102;4.806,76;ATIVO
2026;671834;Notebook;1401;5.620,68;ATIVO
2026;900363;Nobreak 1500VA;1101;1.044,23;Ativo
2026;417265;Notebook;9001;4.525,47;ATIVO
2026;784353;Gaveteiro volante;9002;563,28;ATIVO
2026;632824;Estação de trabalho;1501;2.587,77;Ativo
2026;207677;Estação de trabalho;9002;4.293,80;ATIVO
2026;574851;Estação de trabalho;9001;3.063,81;ATIVO
2026;333391;Scanner de mesa;9002;860,33;ATIVO
2026;457184;Cadeira giratória com braços;1401;812.82;ATIVO
2026;376938;Longarina 3 lugares;9002;945,52;ATIVO
2026;854178;Condicionador de ar split;1302;2.053,37;Ativo
2026;747781;Monitor LED 24 polegadas;1501;1.191,72;ATIVO
2026;647.884;Cadeira giratória com braços;1701;241,66;Ativo
2026;627424;Gaveteiro volante;1501;399,17;ATIVO
2026;400051;Impressora multifuncional;1502;1.584,16;ATIVO
2026;794923;Mesa de escritório em L;1701;1202.29;ATIVO
2026;753966;Mesa de escritório em L;1101;950,08;ATIVO
2026;256450;Monitor LED 24 polegadas;1501;744.03;ATIVO
2026;919812;Mesa de escritório em L;1501;1.201,61;ATIVO
2026;707803;Cadeira giratória com braços;1201;272,88;ATIVO
2026;953611;Impressora multifuncional;1301;2.430,67;ATIVO
2026;905350;Mesa de escritório em L;1201;430,96;Ativo
2026;144309;Monitor LED 24 polegadas;9001;1.064,01;ATIVO
2026;944606;Monitor LED 24 polegadas;1201;1.040,62;ATIVO
2026;676958;Condicionador de ar split;9002;2.786,60;ATIVO
2026;746993;Estação de trabalho;1601;3.451,11;ATIVO
2026;746615;Cadeira giratória com braços;1102;341,79;ATIVO
2026;920001;Longarina 3 lugares;1502;503,37;ATIVO
2026;580117;Mesa de escritório em L;1701;1.005,06;ATIVO
2026;109015;Nobreak 1500VA;9001;919,20;ATIVO
2026;918646;Monitor LED 24 polegadas;1301;1125.64;Ativo
2026;408623;Cadeira giratória com braços;9002;665,39;ATIVO
2026;132708;Monitor LED 24 polegadas;1601;928,84;ATIVO
2026;582408;Cadeira giratória com braços;1701;397,48;Ativo
2026;128843;Cadeira giratória com braços;1201;265,69;ATIVO
2026;853.427;Nobreak 1500VA;1501;836,95;ATIVO
2026;694349;Mesa de escritório em L;1302;539,87;ATIVO
2026;959254;Condicionador de ar split;1401;3.180,66;ATIVO
2026;390426;Nobreak 1500VA;9001;709,72;Ativo
2026;328100;Condicionador de ar split;1201;2.724,14;ATIVO
2026;101325;Monitor LED 24 polegadas;1101;742,87;ATIVO
2026;790304;Cadeira giratória com braços;9002;783,83;ATIVO
2026;360984;Gaveteiro volante;1302;415,39;ATIVO
2026;185362;Longarina 3 lugares;9001;910,80;ATIVO
2026;728489;Monitor LED 24 polegadas;9001;909,68;ATIVO
2026;889671;Cadeira giratória com braços;9002;272,17;ATIVO
2026;857861;Nobreak 1500VA;9001;1.085,01;ATIVO
2026;551657;Estação de trabalho;9002;3.477,72;ATIVO
2026;911139;Longarina 3 lugares;1501;503,81;ATIVO
2026;662302;Monitor LED 24 polegadas;1102;566,12;Ativo
2026;937537;Condicionador de ar split;1202;3.193,94;ATIVO
2026;213891;Gaveteiro volante;1301;356,68;ATIVO
2026;682049;Notebook;9001;4.111,84;ATIVO
2026;631293;Notebook;1102;4.458,28;ATIVO
2026;410015;Monitor LED 24 polegadas;1301;575,53;ATIVO
2026;915949;Longarina 3 lugares;1202;373,48;ATIVO
2026;771950;Monitor LED 24 polegadas;1501;675,49;ATIVO
2026;392591;Scanner de mesa;9001;1.471,83;ATIVO
2026;540056;Scanner de mesa;1102;2104.31;ATIVO
2026;149374;Armário de aço 2 portas;1302;991,36;ATIVO
2026;562723;Estação de trabalho;1201;2.384,37;ATIVO
2026;906794;Monitor LED 24 polegadas;1701;911,58;ATIVO
2026;646740;Nobreak 1500VA;1202;868,21;ATIVO
2026;545891;Mesa de escritório em L;1601;1016.07;ATIVO
2026;180988;Gaveteiro volante;9002;490.60;ATIVO
2026;716151;Armário de aço 2 portas;1502;1.033,10;ATIVO
2026;723577;Armário de aço 2 portas;1302;1.015,64;ATIVO
2026;992433;Estação de trabalho;1101;2.591,09;ATIVO
2026;744960;Gaveteiro volante;1601;439,40;ATIVO
2026;105618;Nobreak 1500VA;1101;563,61;ATIVO
2026;330561;Monitor LED 24 polegadas;1101;840,05;Ativo
2026;468831;Monitor LED 24 polegadas;9001;762,44;ATIVO
2026;131850;Cadeira giratória com braços;1202;547,23;ATIVO
2026;732079;Notebook;9001;5.648,70;ATIVO
2026;244275;Monitor LED 24 polegadas;9001;1.132,26;ATIVO
2026;921881;Monitor LED 24 polegadas;1502;955,95;ATIVO
2026;323348;Armário de aço 2 portas;9002;1721.80;Ativo
2026;432332;Estação de trabalho;1401;4.257,38;ATIVO
2026;137793;Longarina 3 lugares;1201;693,08;ATIVO
2026;848169;Cadeira giratória com braços;1102;821,26;ATIVO
2026;915815;Notebook;9001;4.168,24;ATIVO
2026;160993;Nobreak 1500VA;9001;661.48;ATIVO
2026;610877;Mesa de escritório em L;1302;567,21;ATIVO
2026;584384;Gaveteiro volante;1401;587,55;ATIVO
2026;311591;Longarina 3 lugares;1101;612,66;ATIVO
2026;149.444;Impressora multifuncional;9001;2.563,46;Ativo
2026;887406;Estação de trabalho;9001;3.090,19;ATIVO
2026;631981;Cadeira giratória com braços;1101;402,76;ATIVO
2026;433549;Impressora multifuncional;9002;2.505,45;ATIVO
2026;496968;Longarina 3 lugares;1301;742,43;ATIVO
2026;828.179;Nobreak 1500VA;1102;1.066,05;ATIVO
2026;394633;Nobreak 1500VA;1301;1.154,29;ATIVO
2026;143168;Armário de aço 2 portas;1302;1.126,26;ATIVO
2026;429928;Notebook;9001;5.119,57;ATIVO
2026;659285;Gaveteiro volante;1102;408,76;ATIVO
2026;00463926;Gaveteiro volante;9001;281,16;ATIVO
2026;416993;Mesa de escritório em L;1101;1.121,57;ATIVO
2026;269604;Notebook;9001;3.480,86;ATIVO
2026;988.486;Armário de aço 2 portas;1401;808,92;ATIVO
2026;789359;Monitor LED 24 polegadas;9001;631,70;ATIVO
2026;646417;Monitor LED 24 polegadas;1502;638,72;ATIVO
2026;851024;Cadeira giratória com braços;1401;754,55;ATIVO
2026;783354;Gaveteiro volante;9002;274,45;ATIVO
2026;366103;Estação de trabalho;9001;3.807,71;ATIVO
2026;209483;Impressora multifuncional;1302;3.064,36;Ativo
2026;860857;Estação de trabalho;1701;3.679,03;ATIVO
2026;790336;Mesa de escritório em L;1501;1.309,95;ATIVO
2026;410988;Nobreak 1500VA;1301;751,89;ATIVO
2026;00727841;Cadeira giratória com braços;1701;374,56;ATIVO
2026;527431;Nobreak 1500VA;9001;896,69;ATIVO
2026;419232;Notebook;9001;3.873,97;ATIVO
2026;247900;Armário de aço 2 portas;9002;1.555,74;ATIVO
2026;359247;Notebook;1701;4.051,60;ATIVO
2026;440965;Estação de trabalho;1102;4.329,49;ATIVO
2026;775.656;Longarina 3 lugares;1302;936.93;Ativo
2026;430433;Monitor LED 24 polegadas;1102;677,21;ATIVO
2026;441020;Impressora multifuncional;1601;1.414,54;ATIVO
2026;211066;Armário de aço 2 portas;1601;1.228,25;Ativo
